time,FLOW
2016-07-31,0.0389
2016-08-01,0.0408
2016-08-02,0.036
2016-08-03,0.0365
2016-08-04,0.0401
2016-08-05,0.0413
2016-08-06,0.045
2016-08-07,0.0404
2016-08-08,0.0401
2016-08-09,0.0396
2016-08-10,0.0444
2016-08-11,0.0408
2016-08-12,0.038
2016-08-13,0.0357
2016-08-14,0.0334
2016-08-15,0.0311
2016-08-16,0.0326
2016-08-17,0.0319
2016-08-18,0.0287
2016-08-19,0.0258
2016-08-20,0.0246
2016-08-21,0.025
2016-08-22,0.0229
2016-08-23,0.0206
2016-08-24,0.0193
2016-08-25,0.0194
2016-08-26,0.019
2016-08-27,0.0179
2016-08-28,0.017
2016-08-29,0.0151
2016-08-30,0.0141
2016-08-31,0.014
2016-09-01,0.0181
2016-09-02,0.0161
2016-09-03,0.0144
2016-09-04,0.0133
2016-09-05,0.0123
2016-09-06,0.0119
2016-09-07,0.0106
2016-09-08,0.0101
2016-09-09,0.0093
2016-09-10,0.0087
2016-09-11,0.0081
2016-09-12,0.0063
2016-09-13,0.0056
2016-09-14,0.0057
2016-09-15,0.0047
2016-09-16,0.0039
2016-09-17,0.0039
2016-09-18,0.0038
2016-09-19,0.0384
2016-09-20,0.0327
2016-09-21,0.0286
2016-09-22,0.0239
2016-09-23,0.0213
2016-09-24,0.0197
2016-09-25,0.0178
2016-09-26,0.0177
2016-09-27,0.0301
2016-09-28,0.0282
2016-09-29,0.0869
2016-09-30,0.1489
2016-10-01,0.0897
2016-10-02,0.085
2016-10-03,0.078
2016-10-04,0.0773
2016-10-05,0.0759
2016-10-06,0.0753
2016-10-07,0.0889
2016-10-08,0.1436
2016-10-09,0.1013
2016-10-10,0.0861
2016-10-11,0.0822
2016-10-12,0.0802
2016-10-13,0.0802
2016-10-14,0.0781
2016-10-15,0.0749
2016-10-16,0.0741
2016-10-17,0.0746
2016-10-18,0.0765
2016-10-19,0.0782
2016-10-20,0.0752
2016-10-21,0.074
2016-10-22,0.075
2016-10-23,0.0755
2016-10-24,0.0757
2016-10-25,0.0731
2016-10-26,0.0721
2016-10-27,0.0723
2016-10-28,0.0736
2016-10-29,0.0729
2016-10-30,0.0729
2016-10-31,0.0724
2016-11-01,0.0727
2016-11-02,0.0729
2016-11-03,0.0714
2016-11-04,0.0735
2016-11-05,0.0724
2016-11-06,0.0732
2016-11-07,0.0725
2016-11-08,0.0752
2016-11-09,0.0728
2016-11-10,0.0747
2016-11-11,0.073
2016-11-12,0.068
2016-11-13,0.0681
2016-11-14,0.0649
2016-11-15,0.0553
2016-11-16,0.0504
2016-11-17,0.0443
2016-11-18,0.042
2016-11-19,0.038
2016-11-20,0.0399
2016-11-21,0.0356
2016-11-22,0.0308
2016-11-23,0.0291
2016-11-24,0.0285
2016-11-25,0.0278
2016-11-26,0.0264
2016-11-27,0.0251
2016-11-28,0.0243
2016-11-29,0.0373
2016-11-30,0.0369
2016-12-01,0.045
2016-12-02,0.0423
2016-12-03,0.0403
2016-12-04,0.0392
2016-12-05,0.0382
2016-12-06,0.0368
2016-12-07,0.0599
2016-12-08,0.0603
2016-12-09,0.0378
2016-12-10,0.0284
2016-12-11,0.0244
2016-12-12,0.0195
2016-12-13,0.0226
2016-12-14,0.0168
2016-12-15,0.0106
2016-12-16,0.0106
2016-12-17,0.005
2016-12-18,0.0045
2016-12-19,0.0031
2016-12-20,0.0031
2016-12-21,0.0029
2016-12-22,0.0027
2016-12-23,0.0025
2016-12-24,0.0023
2016-12-25,0.002
2016-12-26,0.0018
2016-12-27,0.0016
2016-12-28,0.0014
2016-12-29,0.0012
2016-12-30,0.001
2016-12-31,8.00E-04
2017-01-01,0.0012
2017-01-02,0.0015
2017-01-03,0.0019
2017-01-04,0.0022
2017-01-05,0.0016
2017-01-06,0.0013
2017-01-07,9.00E-04
2017-01-08,0.0052
2017-01-09,0.0079
2017-01-10,0.0012
2017-01-11,0.0018
2017-01-12,0.0016
2017-01-13,0.0022
2017-01-14,0.0029
2017-01-15,0.0027
2017-01-16,0.0025
2017-01-17,0.0023
2017-01-18,0.002
2017-01-19,0.0018
2017-01-20,0.0016
2017-01-21,0.0014
2017-01-22,0.0094
2017-01-23,0.0173
2017-01-24,0.0252
2017-01-25,0.0234
2017-01-26,0.0201
2017-01-27,0.0191
2017-01-28,0.0173
2017-01-29,0.0178
2017-01-30,0.0144
2017-01-31,0.0129
2017-02-01,0.0118
2017-02-02,0.0094
2017-02-03,0.0105
2017-02-04,0.0064
2017-02-05,0.0056
2017-02-06,0.0037
2017-02-07,0.0031
2017-02-08,0.0027
2017-02-09,0.003
2017-02-10,0.0015
2017-02-11,8.00E-04
2017-02-12,0.0012
2017-02-13,9.00E-04
2017-02-14,8.00E-04
2017-02-15,7.00E-04
2017-02-16,6.00E-04
2017-02-17,5.00E-04
2017-02-18,4.00E-04
2017-02-19,3.00E-04
2017-02-20,4.00E-04
2017-02-21,5.00E-04
2017-02-22,6.00E-04
2017-02-23,7.00E-04
2017-02-24,8.00E-04
2017-02-25,9.00E-04
2017-02-26,0.001
2017-02-27,0.0011
2017-02-28,0.0012
2017-03-01,0.0013
2017-03-02,0.0014
2017-03-03,0.0016
2017-03-04,0.0017
2017-03-05,0.0018
2017-03-06,0.0019
2017-03-07,0.002
2017-03-08,0.0021
2017-03-09,0.0022
2017-03-10,0.0023
2017-03-11,0.0024
2017-03-12,0.0025
2017-03-13,0.0026
2017-03-14,0.0027
2017-03-15,0.0028
2017-03-16,0.0029
2017-03-17,0.003
2017-03-18,0.0031
2017-03-19,0.0032
2017-03-20,0.0033
2017-03-21,0.0035
2017-03-22,0.0036
2017-03-23,0.0037
2017-03-24,0.0038
2017-03-25,0.0039
2017-03-26,0.004
2017-03-27,0.0041
2017-03-28,0.0042
2017-03-29,0.0043
2017-03-30,0.0044
2017-03-31,0.0045
2017-04-01,0.0046
2017-04-02,0.0044
2017-04-03,0.0043
2017-04-04,0.0041
2017-04-05,0.0034
2017-04-06,0.0028
2017-04-07,0.0021
2017-04-08,0.0039
2017-04-09,0.0057
2017-04-10,0.0075
2017-04-11,0.0092
2017-04-12,0.011
2017-04-13,0.0128
2017-04-14,0.0146
2017-04-15,0.0164
2017-04-16,0.0182
2017-04-17,0.0199
2017-04-18,0.0217
2017-04-19,0.0235
2017-04-20,0.0253
2017-04-21,0.0271
2017-04-22,0.0289
2017-04-23,0.0307
2017-04-24,0.0324
2017-04-25,0.0597
2017-04-26,0.0455
2017-04-27,0.044
2017-04-28,0.0453
2017-04-29,0.0421
2017-04-30,0.0385
2017-05-01,0.0345
2017-05-02,0.0368
2017-05-03,0.0278
2017-05-04,0.0204
2017-05-05,0.1361
2017-05-06,0.0991
2017-05-07,0.0892
2017-05-08,0.0837
2017-05-09,0.0788
2017-05-10,0.078
2017-05-11,0.075
2017-05-12,0.0752
2017-05-13,0.0797
2017-05-14,0.0751
2017-05-15,0.0703
2017-05-16,0.059
2017-05-17,0.0502
2017-05-18,0.0415
2017-05-19,0.0372
2017-05-20,0.0323
2017-05-21,0.0277
2017-05-22,0.0284
2017-05-23,0.0243
2017-05-24,0.0588
2017-05-25,0.1193
2017-05-26,0.0968
2017-05-27,0.0853
2017-05-28,0.0804
2017-05-29,0.0808
2017-05-30,0.0751
2017-05-31,0.0702
2017-06-01,0.0627
2017-06-02,0.0531
2017-06-03,0.0435
2017-06-04,0.0356
2017-06-05,0.0402
2017-06-06,0.0424
2017-06-07,0.0346
2017-06-08,0.0277
2017-06-09,0.0262
2017-06-10,0.0242
2017-06-11,0.0216
2017-06-12,0.0189
2017-06-13,0.0208
2017-06-14,0.0205
2017-06-15,0.0189
2017-06-16,0.0192
2017-06-17,0.0266
2017-06-18,0.0437
2017-06-19,0.0403
2017-06-20,0.0444
2017-06-21,0.0373
2017-06-22,0.0238
2017-06-23,0.0153
2017-06-24,0.0146
2017-06-25,0.007
2017-06-26,0.007
2017-06-27,0.007
2017-06-28,0.0069
2017-06-29,0.0069
2017-06-30,0.0069
2017-07-01,0.0069
2017-07-02,0.0068
2017-07-03,0.0068
2017-07-04,0.0068
2017-07-05,0.0068
2017-07-06,0.0067
2017-07-07,0.0067
2017-07-08,0.0067
2017-07-09,0.0067
2017-07-10,0.0066
2017-07-11,0.0066
2017-07-12,0.0066
2017-07-13,0.0066
2017-07-14,0.0065
2017-07-15,0.0065
2017-07-16,0.0065
2017-07-17,0.0065
2017-07-18,0.0064
2017-07-19,0.0064
2017-07-20,0.0064
2017-07-21,0.0064
2017-07-22,0.0063
2017-07-23,0.0063
2017-07-24,0.0063
2017-07-25,0.0063
2017-07-26,0.0062
2017-07-27,0.0062
2017-07-28,0.0062
2017-07-29,0.0062
2017-07-30,0.0061
2017-07-31,0.0061
2017-08-01,0.0061
2017-08-02,0.0061
2017-08-03,0.0061
2017-08-04,0.006
2017-08-05,0.006
2017-08-06,0.006
2017-08-07,0.006
2017-08-08,0.0059
2017-08-09,0.0059
2017-08-10,0.0059
2017-08-11,0.0059
2017-08-12,0.0058
2017-08-13,0.0058
2017-08-14,0.0058
2017-08-15,0.0058
2017-08-16,0.0057
2017-08-17,0.0057
2017-08-18,0.0057
2017-08-19,0.0057
2017-08-20,0.0056
2017-08-21,0.0056
2017-08-22,0.0056
2017-08-23,0.0056
2017-08-24,0.0055
2017-08-25,0.0055
2017-08-26,0.0055
2017-08-27,0.0055
2017-08-28,0.0054
2017-08-29,0.0054
2017-08-30,0.0054
2017-08-31,0.0054
2017-09-01,0.0053
2017-09-02,0.0053
2017-09-03,0.0053
2017-09-04,0.0053
2017-09-05,0.0052
2017-09-06,0.0052
2017-09-07,0.0052
2017-09-08,0.0052
2017-09-09,0.0051
2017-09-10,0.0051
2017-09-11,0.0051
2017-09-12,0.0051
2017-09-13,0.0051
2017-09-14,0.005
2017-09-15,0.005
2017-09-16,0.005
2017-09-17,0.005
2017-09-18,0.0049
2017-09-19,0.0049
2017-09-20,0.0049
2017-09-21,0.0049
2017-09-22,0.0048
2017-09-23,0.0048
2017-09-24,0.0048
2017-09-25,0.0048
2017-09-26,0.0047
2017-09-27,0.0047
2017-09-28,0.0047
2017-09-29,0.0047
2017-09-30,0.0046
2017-10-01,0.0046
2017-10-02,0.0046
2017-10-03,0.0046
2017-10-04,0.0045
2017-10-05,0.0045
2017-10-06,0.0045
2017-10-07,0.0045
2017-10-08,0.0044
2017-10-09,0.0044
2017-10-10,0.0044
2017-10-11,0.0044
2017-10-12,0.0043
2017-10-13,0.0043
2017-10-14,0.0043
2017-10-15,0.0043
2017-10-16,0.0042
2017-10-17,0.0042
2017-10-18,0.0042
2017-10-19,0.0042
2017-10-20,0.0042
2017-10-21,0.0041
2017-10-22,0.0041
2017-10-23,0.0041
2017-10-24,0.0041
2017-10-25,0.004
2017-10-26,0.004
2017-10-27,0.004
2017-10-28,0.004
2017-10-29,0.0039
2017-10-30,0.0039
2017-10-31,0.0039
2017-11-01,0.0039
2017-11-02,0.0038
2017-11-03,0.0038
2017-11-04,0.0038
2017-11-05,0.0038
2017-11-06,0.0037
2017-11-07,0.0037
2017-11-08,0.0037
2017-11-09,0.0037
2017-11-10,0.0036
2017-11-11,0.0036
2017-11-12,0.0036
2017-11-13,0.0036
2017-11-14,0.0035
2017-11-15,0.0033
2017-11-16,0.0034
2017-11-17,0.0029
2017-11-18,0.0028
2017-11-19,0.0038
2017-11-20,0.0028
2017-11-21,0.0031
2017-11-22,0.0039
2017-11-23,0.0043
2017-11-24,0.0039
2017-11-25,0.0033
2017-11-26,0.0034
2017-11-27,0.0033
2017-11-28,0.0031
2017-11-29,0.003
2017-11-30,0.0024
2017-12-01,0.0027
2017-12-02,0.0019
2017-12-03,0.0018
2017-12-04,0.0016
2017-12-05,0.0013
2017-12-06,0.0015
2017-12-07,9.00E-04
2017-12-08,0.0012
2017-12-09,0.0012
2017-12-10,5.00E-04
2017-12-11,7.00E-04
2017-12-12,9.00E-04
2017-12-13,0.0022
2017-12-14,0.001
2017-12-15,0.001
2017-12-16,8.00E-04
2017-12-17,7.00E-04
2017-12-18,0.0014
2017-12-19,0.0018
2017-12-20,0.0013
2017-12-21,0.0012
2017-12-22,0.001
2017-12-23,0.0017
2017-12-24,0.0013
2017-12-25,0.001
2017-12-26,9.00E-04
2017-12-27,9.00E-04
2017-12-28,0.0012
2017-12-29,0.001
2017-12-30,8.00E-04
2017-12-31,0.0025
2018-01-01,0.0086
2018-01-02,0.0112
2018-01-03,0.0137
2018-01-04,0.0163
2018-01-05,0.0189
2018-01-06,0.0092
2018-01-07,0.0099
2018-01-08,0.0031
2018-01-09,0.0019
2018-01-10,3.00E-04
2018-01-11,5.00E-04
2018-01-12,0.0036
2018-01-13,0.0059
2018-01-14,0.0026
2018-01-15,0.0046
2018-01-16,0.0041
2018-01-17,0.0036
2018-01-18,0.0031
2018-01-19,0.003
2018-01-20,0.0028
2018-01-21,0.0027
2018-01-22,0.0026
2018-01-23,0.0025
2018-01-24,0.0023
2018-01-25,0.0022
2018-01-26,0.0021
2018-01-27,0.0019
2018-01-28,0.0018
2018-01-29,0.0017
2018-01-30,0.0018
2018-01-31,0.002
2018-02-01,0.0021
2018-02-02,0.0023
2018-02-03,0.0024
2018-02-04,0.0026
2018-02-05,0.0027
2018-02-06,8.00E-04
2018-02-07,0.0065
2018-02-08,0.0064
2018-02-09,0.0016
2018-02-10,0.0011
2018-02-11,0.0246
2018-02-12,0.0096
2018-02-13,0.0077
2018-02-14,0.0057
2018-02-15,9.00E-04
2018-02-16,5.00E-04
2018-02-17,5.00E-04
2018-02-18,5.00E-04
2018-02-19,6.00E-04
2018-02-20,6.00E-04
2018-02-21,6.00E-04
2018-02-22,7.00E-04
2018-02-23,0.0011
2018-02-24,0.0017
2018-02-25,0.0026
2018-02-26,0.0029
2018-02-27,0.003
2018-02-28,0.0028
2018-03-01,0.0048
2018-03-02,0.0071
2018-03-03,0.0059
2018-03-04,0.0049
2018-03-05,0.0042
2018-03-06,0.0042
2018-03-07,0.0044
2018-03-08,0.0042
2018-03-09,0.0043
2018-03-10,0.0037
2018-03-11,0.0036
2018-03-12,0.005
2018-03-13,0.007
2018-03-14,0.009
2018-03-15,0.0089
2018-03-16,0.0095
2018-03-17,0.0078
2018-03-18,0.0157
2018-03-19,0.0126
2018-03-20,0.0225
2018-03-21,0.0273
2018-03-22,0.0261
2018-03-23,0.0244
2018-03-24,0.0242
2018-03-25,0.0264
2018-03-26,0.0248
2018-03-27,0.0255
2018-03-28,0.0263
2018-03-29,0.0251
2018-03-30,0.0263
2018-03-31,0.0241
2018-04-01,0.0223
2018-04-02,0.0214
2018-04-03,0.021
2018-04-04,0.0206
2018-04-05,0.0199
2018-04-06,0.0184
2018-04-07,0.018
2018-04-08,0.0176
2018-04-09,0.016
2018-04-10,0.0154
2018-04-11,0.0142
2018-04-12,0.0135
2018-04-13,0.0126
2018-04-14,0.0119
2018-04-15,0.0146
2018-04-16,0.0452
2018-04-17,0.0369
2018-04-18,0.0305
2018-04-19,0.0298
2018-04-20,0.0256
2018-04-21,0.0224
2018-04-22,0.021
2018-04-23,0.0199
2018-04-24,0.0398
2018-04-25,0.0802
2018-04-26,0.0849
2018-04-27,0.0813
2018-04-28,0.0773
2018-04-29,0.0728
2018-04-30,0.0653
2018-05-01,0.0581
2018-05-02,0.0511
2018-05-03,0.0465
2018-05-04,0.0423
2018-05-05,0.0364
2018-05-06,0.0333
2018-05-07,0.0299
2018-05-08,0.0317
2018-05-09,0.0284
2018-05-10,0.0261
2018-05-11,0.0251
2018-05-12,0.024
2018-05-13,0.0221
2018-05-14,0.0205
2018-05-15,0.0201
2018-05-16,0.0323
2018-05-17,0.0725
2018-05-18,0.1494
2018-05-19,0.1378
2018-05-20,0.1031
2018-05-21,0.0918
2018-05-22,0.0915
2018-05-23,0.094
2018-05-24,0.0887
2018-05-25,0.0861
2018-05-26,0.0865
2018-05-27,0.0884
2018-05-28,0.0985
2018-05-29,0.0913
2018-05-30,0.0895
2018-05-31,0.0886
2018-06-01,0.0927
2018-06-02,0.0888
2018-06-03,0.0872
2018-06-04,0.0844
2018-06-05,0.0836
2018-06-06,0.0833
2018-06-07,0.0824
2018-06-08,0.0825
2018-06-09,0.0824
2018-06-10,0.073
2018-06-11,0.0128
2018-06-12,0.008
2018-06-13,0.0068
2018-06-14,0.0075
2018-06-15,0.0112
2018-06-16,0.0153
2018-06-17,0.0156
2018-06-18,0.0604
2018-06-19,0.0815
2018-06-20,0.0789
2018-06-21,0.0722
2018-06-22,0.0771
2018-06-23,0.0633
2018-06-24,0.0475
2018-06-25,0.0419
2018-06-26,0.0409
2018-06-27,0.0362
2018-06-28,0.0292
2018-06-29,0.0236
2018-06-30,0.0197
2018-07-01,0.0161
2018-07-02,0.0123
2018-07-03,0.0094
2018-07-04,0.0066
2018-07-05,0.0038
2018-07-06,0.0018
2018-07-07,0.0018
2018-07-08,5.00E-04
2018-07-09,4.00E-04
2018-07-10,4.00E-04
2018-07-11,5.00E-04
2018-07-12,3.00E-04
2018-07-13,7.00E-04
2018-07-14,0.0011
2018-07-15,0.0015
2018-07-16,0.0019
2018-07-17,0.0023
2018-07-18,0.0027
2018-07-19,0.0031
2018-07-20,0.0035
2018-07-21,0.0039
2018-07-22,0.0043
2018-07-23,0.0047
2018-07-24,0.0051
2018-07-25,0.0062
2018-07-26,0.0028
2018-07-27,0.0013
2018-07-28,8.00E-04
2018-07-29,0.001
2018-07-30,0.0011
2018-07-31,0.0013
2018-08-01,0.0014
2018-08-02,0.0077
2018-08-03,0.0068
2018-08-04,0.0039
2018-08-05,0.0013
2018-08-06,7.00E-04
2018-08-07,6.00E-04
2018-08-08,5.00E-04
2018-08-09,4.00E-04
2018-08-10,4.00E-04
2018-08-11,4.00E-04
2018-08-12,4.00E-04
2018-08-13,3.00E-04
2018-08-14,3.00E-04
2018-08-15,4.00E-04
2018-08-16,5.00E-04
2018-08-17,6.00E-04
2018-08-18,6.00E-04
2018-08-19,7.00E-04
2018-08-20,3.00E-04
2018-08-21,0.0014
2018-08-22,0.0032
2018-08-23,0.0039
2018-08-24,0.0046
2018-08-25,0.0053
2018-08-26,0.0061
2018-08-27,0.0068
2018-08-28,0.0075
2018-08-29,0.0082
2018-08-30,0.009
2018-08-31,0.0097
2018-09-01,0.0104
2018-09-02,0.0111
2018-09-03,0.0119
2018-09-04,0.0126
2018-09-05,0.0133
2018-09-06,0.014
2018-09-07,0.0148
2018-09-08,0.0155
2018-09-09,0.0162
2018-09-10,0.0051
2018-09-11,0.0011
2018-09-12,0.0017
2018-09-13,7.00E-04
2018-09-14,3.00E-04
2018-09-15,4.00E-04
2018-09-16,0.023
2018-09-17,0.0456
2018-09-18,0.0101
2018-09-19,0.0028
2018-09-20,9.00E-04
2018-09-21,5.00E-04
2018-09-22,0.005
2018-09-23,0.0596
2018-09-24,0.0147
2018-09-25,0.0064
2018-09-26,0.0043
2018-09-27,0.0071
2018-09-28,0.0149
2018-09-29,0.0123
2018-09-30,0.0085
2018-10-01,0.0073
2018-10-02,0.0062
2018-10-03,0.0054
2018-10-04,0.0043
2018-10-05,0.0028
2018-10-06,0.002
2018-10-07,0.0018
2018-10-08,0.0013
2018-10-09,0.001
2018-10-10,0.0031
2018-10-11,0.0857
2018-10-12,0.1088
2018-10-13,0.0773
2018-10-14,0.0718
2018-10-15,0.0746
2018-10-16,0.0798
2018-10-17,0.0731
2018-10-18,0.0614
2018-10-19,0.0488
2018-10-20,0.0411
2018-10-21,0.0349
2018-10-22,0.0272
2018-10-23,0.0253
2018-10-24,0.0217
2018-10-25,0.0197
2018-10-26,0.0218
2018-10-27,0.0299
2018-10-28,0.0238
2018-10-29,0.0211
2018-10-30,0.0189
2018-10-31,0.0172
2018-11-01,0.0146
2018-11-02,0.0165
2018-11-03,0.0187
2018-11-04,0.0151
2018-11-05,0.0143
2018-11-06,0.0149
2018-11-07,0.0149
2018-11-08,0.0126
2018-11-09,0.0115
2018-11-10,0.0117
2018-11-11,0.0096
2018-11-12,0.0094
2018-11-13,0.0338
2018-11-14,0.028
2018-11-15,0.0483
2018-11-16,0.0844
2018-11-17,0.0731
2018-11-18,0.0676
2018-11-19,0.0658
2018-11-20,0.0621
2018-11-21,0.0524
2018-11-22,0.0469
2018-11-23,0.0399
2018-11-24,0.0481
2018-11-25,0.0588
2018-11-26,0.0536
2018-11-27,0.0491
2018-11-28,0.0456
2018-11-29,0.0427
2018-11-30,0.0388
2018-12-01,0.038
2018-12-02,0.0352
2018-12-03,0.0349
2018-12-04,0.0314
2018-12-05,0.0293
2018-12-06,0.0271
2018-12-07,0.025
2018-12-08,0.0235
2018-12-09,0.0261
2018-12-10,0.0299
2018-12-11,0.0285
2018-12-12,0.026
2018-12-13,0.0252
2018-12-14,0.0273
2018-12-15,0.068
2018-12-16,0.0879
2018-12-17,0.0875
2018-12-18,0.089
2018-12-19,0.0847
2018-12-20,0.0861
2018-12-21,0.1171
2018-12-22,0.1049
2018-12-23,0.0949
2018-12-24,0.0903
2018-12-25,0.0878
2018-12-26,0.0859
2018-12-27,0.0838
2018-12-28,0.0978
2018-12-29,0.0994
2018-12-30,0.0917
2018-12-31,0.0867
2019-01-01,0.0825
2019-01-02,0.0819
2019-01-03,0.0818
2019-01-04,0.0817
2019-01-05,0.0822
2019-01-06,0.0795
2019-01-07,0.079
2019-01-08,0.0789
2019-01-09,0.0784
2019-01-10,0.0853
2019-01-11,0.0838
2019-01-12,0.0786
2019-01-13,0.0789
2019-01-14,0.0731
2019-01-15,0.0731
2019-01-16,0.0715
2019-01-17,0.0667
2019-01-18,0.0635
2019-01-19,0.0604
2019-01-20,0.0789
2019-01-21,0.0818
2019-01-22,0.0713
2019-01-23,0.0637
2019-01-24,0.072
2019-01-25,0.0803
2019-01-26,0.0776
2019-01-27,0.0716
2019-01-28,0.0648
2019-01-29,0.0597
2019-01-30,0.0597
2019-01-31,0.0565
2019-02-01,0.0527
2019-02-02,0.0505
2019-02-03,0.0502
2019-02-04,0.0486
2019-02-05,0.0465
2019-02-06,0.0445
2019-02-07,0.0444
2019-02-08,0.043
2019-02-09,0.0395
2019-02-10,0.0357
2019-02-11,0.0379
2019-02-12,0.0443
2019-02-13,0.0513
2019-02-14,0.0467
2019-02-15,0.0434
2019-02-16,0.0462
2019-02-17,0.0501
2019-02-18,0.062
2019-02-19,0.0615
2019-02-20,0.069
2019-02-21,0.098
2019-02-22,0.1117
2019-02-23,0.1309
2019-02-24,0.1246
2019-02-25,0.1057
2019-02-26,0.0982
2019-02-27,0.0934
2019-02-28,0.0883
2019-03-01,0.0842
2019-03-02,0.0888
2019-03-03,0.0858
2019-03-04,0.0914
2019-03-05,0.0887
2019-03-06,0.0872
2019-03-07,0.0835
2019-03-08,0.0815
2019-03-09,0.0825
2019-03-10,0.0805
2019-03-11,0.0847
2019-03-12,0.0831
2019-03-13,0.0828
2019-03-14,0.0821
2019-03-15,0.0836
2019-03-16,0.0842
2019-03-17,0.0836
2019-03-18,0.0841
2019-03-19,0.0835
2019-03-20,0.0831
2019-03-21,0.0833
2019-03-22,0.0831
2019-03-23,0.0781
2019-03-24,0.078
2019-03-25,0.0759
2019-03-26,0.074
2019-03-27,0.0706
2019-03-28,0.0698
2019-03-29,0.0703
2019-03-30,0.0713
2019-03-31,0.0724
2019-04-01,0.0755
2019-04-02,0.0768
2019-04-03,0.0733
2019-04-04,0.065
2019-04-05,0.0608
2019-04-06,0.0601
2019-04-07,0.0554
2019-04-08,0.0594
2019-04-09,0.0721
2019-04-10,0.0631
2019-04-11,0.0567
2019-04-12,0.0565
2019-04-13,0.066
2019-04-14,0.0933
2019-04-15,0.1587
2019-04-16,0.1
2019-04-17,0.0937
2019-04-18,0.0911
2019-04-19,0.0945
2019-04-20,0.0996
2019-04-21,0.0918
2019-04-22,0.0905
2019-04-23,0.0921
2019-04-24,0.0913
2019-04-25,0.0894
2019-04-26,0.0904
2019-04-27,0.0894
2019-04-28,0.0898
2019-04-29,0.0883
2019-04-30,0.0889
2019-05-01,0.089
2019-05-02,0.0884
2019-05-03,0.0876
2019-05-04,0.0861
2019-05-05,0.084
2019-05-06,0.0803
2019-05-07,0.0765
2019-05-08,0.0714
2019-05-09,0.0654
2019-05-10,0.0589
2019-05-11,0.0552
2019-05-12,0.0596
2019-05-13,0.0617
2019-05-14,0.0552
2019-05-15,0.0484
2019-05-16,0.0431
2019-05-17,0.039
2019-05-18,0.0349
2019-05-19,0.0321
2019-05-20,0.0292
2019-05-21,0.0262
2019-05-22,0.0235
2019-05-23,0.0231
2019-05-24,0.022
2019-05-25,0.0208
2019-05-26,0.0237
2019-05-27,0.0231
2019-05-28,0.0226
2019-05-29,0.0215
2019-05-30,0.0209
2019-05-31,0.0197
2019-06-01,0.0213
2019-06-02,0.0184
2019-06-03,0.0253
2019-06-04,0.0321
2019-06-05,0.0389
2019-06-06,0.0457
2019-06-07,0.0526
2019-06-08,0.0594
2019-06-09,0.0644
2019-06-10,0.0638
2019-06-11,0.0817
2019-06-12,0.0672
2019-06-13,0.0617
2019-06-14,0.0515
2019-06-15,0.0438
2019-06-16,0.0412
2019-06-17,0.0399
2019-06-18,0.0385
2019-06-19,0.0365
2019-06-20,0.0355
2019-06-21,0.0313
2019-06-22,0.0279
2019-06-23,0.0257
2019-06-24,0.029
2019-06-25,0.0322
2019-06-26,0.0265
2019-06-27,0.0279
2019-06-28,0.0293
2019-06-29,0.0189
2019-06-30,0.0101
2019-07-01,0.0084
2019-07-02,0.0126
2019-07-03,0.0143
2019-07-04,0.012
2019-07-05,0.0125
2019-07-06,0.01
2019-07-07,0.0085
2019-07-08,0.0074
2019-07-09,0.0089
2019-07-10,0.0067
2019-07-11,0.0071
2019-07-12,0.007
2019-07-13,0.0064
2019-07-14,0.0058
2019-07-15,0.0064
2019-07-16,0.0063
2019-07-17,0.0065
2019-07-18,0.0069
2019-07-19,0.0062
2019-07-20,0.006
2019-07-21,0.0075
2019-07-22,0.008
2019-07-23,0.0142
2019-07-24,0.0107
2019-07-25,0.0088
2019-07-26,0.0084
2019-07-27,0.008
2019-07-28,0.0081
2019-07-29,0.0077
2019-07-30,0.0083
2019-07-31,0.0138
2019-08-01,0.01
2019-08-02,0.0133
2019-08-03,0.0081
2019-08-04,0.0072
2019-08-05,0.0065
2019-08-06,0.0392
2019-08-07,0.0279
2019-08-08,0.0241
2019-08-09,0.0209
2019-08-10,0.0176
2019-08-11,0.0151
2019-08-12,0.0117
2019-08-13,0.0087
2019-08-14,0.007
2019-08-15,0.0072
2019-08-16,0.0109
2019-08-17,0.0087
2019-08-18,0.0069
2019-08-19,0.0062
2019-08-20,0.0059
2019-08-21,0.0055
2019-08-22,0.0055
2019-08-23,0.0057
2019-08-24,0.0145
2019-08-25,0.0074
2019-08-26,0.0066
2019-08-27,0.007
2019-08-28,0.0065
2019-08-29,0.0066
2019-08-30,0.0065
2019-08-31,0.0064
2019-09-01,0.0066
2019-09-02,0.0063
2019-09-03,0.0055
2019-09-04,0.0055
2019-09-05,0.0054
2019-09-06,0.0057
2019-09-07,0.0054
2019-09-08,0.0057
2019-09-09,0.0054
2019-09-10,0.0055
2019-09-11,0.0057
2019-09-12,0.0066
2019-09-13,0.006
2019-09-14,0.0066
2019-09-15,0.0062
2019-09-16,0.0058
2019-09-17,0.0055
2019-09-18,0.0054
2019-09-19,0.0054
2019-09-20,0.0054
2019-09-21,0.0053
2019-09-22,0.0053
2019-09-23,0.0051
2019-09-24,0.005
2019-09-25,0.0052
2019-09-26,0.0051
2019-09-27,0.0052
2019-09-28,0.0053
2019-09-29,0.0054
2019-09-30,0.005
2019-10-01,0.0052
2019-10-02,0.005
2019-10-03,0.0049
2019-10-04,0.0047
2019-10-05,0.0048
2019-10-06,0.0063
2019-10-07,0.0056
