time,ShortWave,Cloud, AirTemp,RelHum, WindSpeed,Rain,Snow
2010-11-10 02:00:00,0,0.73012883,10.825,95.8,1,0,0
2010-11-10 03:00:00,0,0.73012883,10.025,95.975,1,0,0
2010-11-10 04:00:00,0.183333333,0.73012883,10.825,96.725,1,0,0
2010-11-10 05:00:00,31.78333333,0.73012883,12.6,96.425,1.365,0,0
2010-11-10 06:00:00,143.2833333,0.73012883,13.7,93.325,1.6125,0,0
2010-11-10 07:00:00,281.7,0.73012883,16.175,77.7,2.3425,0,0
2010-11-10 08:00:00,446.4333333,0.73012883,17.7,69.05,3.0325,0,0
2010-11-10 09:00:00,579.1666667,0.73012883,19.575,60.05,2.7775,0,0
2010-11-10 10:00:00,654.9166667,0.73012883,21.55,49.825,2.245,0,0
2010-11-10 11:00:00,925.8666667,0.73012883,22.975,42.875,1.6,0,0
2010-11-10 12:00:00,954.15,0.73012883,25.125,37.75,1.4875,0,0
2010-11-10 13:00:00,769.55,0.73012883,26.875,33.425,2.0025,0,0
2010-11-10 14:00:00,518.9,0.73012883,25.4,43.575,4.8375,0,0
2010-11-10 15:00:00,480.1333333,0.73012883,23.275,50.625,6.0025,0,0
2010-11-10 16:00:00,177.35,0.73012883,21.125,59.975,6.1025,0,0
2010-11-10 17:00:00,53.8,0.73012883,20.125,60.45,5.5375,0,0
2010-11-10 18:00:00,7.816666667,0.73012883,18.15,68.7,4.605,0,0
2010-11-10 19:00:00,0,0.73012883,16.5,76.275,3.425,0,0
2010-11-10 20:00:00,0,0.73012883,15.3,82.625,2.245,0,0
2010-11-10 21:00:00,0,0.73012883,13.9,89.55,1.5875,0,0
2010-11-10 22:00:00,0,0.73012883,11.4,91.95,1,0,0
2010-11-10 23:00:00,0.05,0.73012883,10.975,95.125,1,0,0
2010-11-11 00:00:00,0.033333333,1,11.525,95.75,1,0,0
2010-11-11 01:00:00,0,1,10.475,96.225,1,0,0
2010-11-11 02:00:00,0,1,11.375,96.7,1,0,0
2010-11-11 03:00:00,0,1,11.1,96.8,1,0,0
2010-11-11 04:00:00,0,1,11.775,97,1,0,0
2010-11-11 05:00:00,12.46666667,1,11.75,97.275,1,0,0
2010-11-11 06:00:00,79.25,1,14.075,97.6,1,0,0
2010-11-11 07:00:00,176.3,1,17.675,78.4,2.4675,0,0
2010-11-11 08:00:00,250.2666667,1,22.125,48.4,5.1225,0,0
2010-11-11 09:00:00,112.3833333,1,25.8,34.9,5.985,0,0
2010-11-11 10:00:00,70.15,1,29.525,24.25,6.25,0,0
2010-11-11 11:00:00,92.8,1,32.175,18.325,5.91,0,0
2010-11-11 12:00:00,154.05,1,33.375,14.7,4.1025,0,0
2010-11-11 13:00:00,191.05,1,34.075,13.4,2.7225,0,0
2010-11-11 14:00:00,91.28333333,1,34.475,12.95,2.6625,0,0
2010-11-11 15:00:00,73.13333333,1,33.375,13.35,4.31,0,0
2010-11-11 16:00:00,137.2666667,1,32.275,13.7,5.295,0,0
2010-11-11 17:00:00,78.48333333,1,29.7,19.75,4.76,0,0
2010-11-11 18:00:00,7.366666667,1,26.75,25.7,2.745,0,0
2010-11-11 19:00:00,0.05,1,21.625,40.65,1.3875,0,0
2010-11-11 20:00:00,0,1,19.7,59.625,1.2,0,0
2010-11-11 21:00:00,0,1,20.625,58.525,1.265,0,0
2010-11-11 22:00:00,0,1,17.45,70.275,1.2375,0,0
2010-11-11 23:00:00,0,1,18.275,63.275,1.0025,0,0
2010-11-12 00:00:00,0,1,15.1,73.675,1,0,0
2010-11-12 01:00:00,0,1,14.7,76,1,0,0
2010-11-12 02:00:00,0,1,15.575,56.925,1,0,0
2010-11-12 03:00:00,0,1,15.425,65.3,1,0,0
2010-11-12 04:00:00,0,1,14.575,79.4,1,0,0
2010-11-12 05:00:00,7.983333333,1,15.075,59.675,1.07,0,0
2010-11-12 06:00:00,47.1,1,19.75,42.2,1.7025,0,0
2010-11-12 07:00:00,130.0666667,1,23.825,31.4,2.965,0,0
2010-11-12 08:00:00,189.4833333,1,26.65,24.675,4.815,0,0
2010-11-12 09:00:00,230.1166667,1,30.8,18.75,5.3875,0,0
2010-11-12 10:00:00,152.2166667,1,33.225,17.475,6.615,0,0
2010-11-12 11:00:00,229.0666667,1,35.45,12.575,6.805,0,0
2010-11-12 12:00:00,130.8,1,35.725,11.35,5.91,0,0
2010-11-12 13:00:00,111.3,1,36.475,11,5.685,0,0
2010-11-12 14:00:00,127.3166667,1,36.4,10.6,5.2725,0,0
2010-11-12 15:00:00,115.35,1,35.675,11.925,4.0825,0,0
2010-11-12 16:00:00,117.5833333,1,35.1,13.075,4.08,0,0
2010-11-12 17:00:00,70.65,1,34.25,14.375,4.6975,0,0
2010-11-12 18:00:00,32.48333333,1,31.05,18.65,2.745,0,0
2010-11-12 19:00:00,0.35,1,28.8,19.4,2.2625,0,0
2010-11-12 20:00:00,0,1,28.525,18.2,2.62,0,0
2010-11-12 21:00:00,0,1,28.275,20.175,3.59,0,0
2010-11-12 22:00:00,0,1,26.7,30.425,2.3525,0,0
2010-11-12 23:00:00,0,1,25.425,33.6,3.1525,0,0
2010-11-13 00:00:00,0,0.726641622,26.25,28.625,4.165,0,0
2010-11-13 01:00:00,0,0.726641622,21.875,53.5,2.625,0,0
2010-11-13 02:00:00,0,0.726641622,20.5,60.625,1.045,0,0
2010-11-13 03:00:00,0,0.726641622,19.675,65.45,1.3825,0,0
2010-11-13 04:00:00,0,0.726641622,20.725,61.2,1.37,0,0
2010-11-13 05:00:00,14.6,0.726641622,23.35,43.325,3.1325,0,0
2010-11-13 06:00:00,88.75,0.726641622,22.025,59.25,1.67,0,0
2010-11-13 07:00:00,142.7333333,0.726641622,24.35,49.125,4.6275,0,0
2010-11-13 08:00:00,146.4,0.726641622,26.375,42.8,4.8225,0,0
2010-11-13 09:00:00,381.8333333,0.726641622,28.225,36.675,5.72,0,0
2010-11-13 10:00:00,519.2833333,0.726641622,28.05,42.225,4.73,0,0
2010-11-13 11:00:00,633.8166667,0.726641622,27.1,46.7,4.445,0,0
2010-11-13 12:00:00,895.7,0.726641622,25.05,52.45,5.0125,0,0
2010-11-13 13:00:00,912.3333333,0.726641622,25.575,47.425,5.45,0,0
2010-11-13 14:00:00,850.1166667,0.726641622,25.05,47.075,5.335,0,0
2010-11-13 15:00:00,682.5,0.726641622,24.825,44.4,6.0675,0,0
2010-11-13 16:00:00,505.0833333,0.726641622,21.55,58.325,6.225,0,0
2010-11-13 17:00:00,285.9,0.726641622,19.45,63.8,5.4975,0,0
2010-11-13 18:00:00,59.2,0.726641622,17.625,75.725,4.5625,0,0
2010-11-13 19:00:00,0,0.726641622,16.8,81.075,3.98,0,0
2010-11-13 20:00:00,0,0.726641622,16.5,81.925,4.31,0,0
2010-11-13 21:00:00,0,0.726641622,16.15,80.2,4.4925,0,0
2010-11-13 22:00:00,0,0.726641622,15.775,78.325,3.775,0,0
2010-11-13 23:00:00,0,0.726641622,15.6,77.125,3.9225,0,0
2010-11-14 00:00:00,0,0.852385438,15.375,75.425,3.6625,0,0
2010-11-14 01:00:00,0,0.852385438,14.975,77.275,3.32,0,0
2010-11-14 02:00:00,0,0.852385438,14.55,76.6,3.98,0,0
2010-11-14 03:00:00,0,0.852385438,13.5,80.9,3.4575,0,0
2010-11-14 04:00:00,0,0.852385438,12.475,85.125,2.1975,0,0
2010-11-14 05:00:00,41.26666667,0.852385438,12.675,87.925,2.6575,0,0
2010-11-14 06:00:00,233.15,0.852385438,13.9,80.15,3.3975,0,0
2010-11-14 07:00:00,416.1166667,0.852385438,15.55,69.375,4.9475,0,0
2010-11-14 08:00:00,341.3333333,0.852385438,16.125,65.175,4.8675,0,0
2010-11-14 09:00:00,166.3333333,0.852385438,17.4,56.05,5.3225,0,0
2010-11-14 10:00:00,280.5833333,0.852385438,17.85,50,5.27,0,0
2010-11-14 11:00:00,450.9833333,0.852385438,18.35,47.575,5.5075,0,0
2010-11-14 12:00:00,674.5666667,0.852385438,18.65,45.7,6.235,0,0
2010-11-14 13:00:00,772.6166667,0.852385438,18.7,44.225,6.19,0,0
2010-11-14 14:00:00,875.8666667,0.852385438,18.125,44.95,6.68,0,0
2010-11-14 15:00:00,380.45,0.852385438,17.65,43.55,6.25,0,0
2010-11-14 16:00:00,111.8,0.852385438,16.875,45.95,5.8375,0,0
2010-11-14 17:00:00,97.13333333,0.852385438,16.05,55.8,4.8375,0,0
2010-11-14 18:00:00,31.95,0.852385438,15.175,55.2,4.455,0,0
2010-11-14 19:00:00,0,0.852385438,13.8,61.775,2.2875,0,0
2010-11-14 20:00:00,0,0.852385438,11.4,69.35,1.0425,0,0
2010-11-14 21:00:00,0,0.852385438,10.425,74.425,1,0,0
2010-11-14 22:00:00,0,0.852385438,11.35,76.575,1.4175,0,0
2010-11-14 23:00:00,0,0.852385438,13.025,74.925,2.3275,0,0
2010-11-15 00:00:00,0,0.609307587,11.525,78.2,1.305,0,0
2010-11-15 01:00:00,0,0.609307587,10.95,77.9,1.7125,0,0
2010-11-15 02:00:00,0,0.609307587,9.675,79.75,1.0725,0,0
2010-11-15 03:00:00,0,0.609307587,11.125,71.525,1.36,0,0
2010-11-15 04:00:00,0,0.609307587,10.3,68.325,1.425,0,0
2010-11-15 05:00:00,36.06666667,0.609307587,10.4,69.725,1.36,0,0
2010-11-15 06:00:00,240.1166667,0.609307587,13.5,65.6,3.795,0,0
2010-11-15 07:00:00,448.2166667,0.609307587,14.7,56.85,4.52,0,0
2010-11-15 08:00:00,663.1333333,0.609307587,15.45,48.7,4.585,0,0
2010-11-15 09:00:00,721.4666667,0.609307587,16.025,46.6,4.2025,0,0
2010-11-15 10:00:00,487.8333333,0.609307587,16.8,44.175,4.7925,0,0
2010-11-15 11:00:00,530.4666667,0.609307587,17.05,43.825,5.3425,0,0
2010-11-15 12:00:00,735.25,0.609307587,17.15,45.25,5.8725,0,0
2010-11-15 13:00:00,904.0666667,0.609307587,16.825,45.425,6.2225,0,0
2010-11-15 14:00:00,797.55,0.609307587,16.95,45.9,6.44,0,0
2010-11-15 15:00:00,717,0.609307587,16.35,46.175,6.26,0,0
2010-11-15 16:00:00,508.8166667,0.609307587,15.75,50,6.45,0,0
2010-11-15 17:00:00,292.3333333,0.609307587,15.05,50,5.7825,0,0
2010-11-15 18:00:00,74.63333333,0.609307587,14.725,54.125,5.355,0,0
2010-11-15 19:00:00,0,0.609307587,14.375,56.3,4.54,0,0
2010-11-15 20:00:00,0,0.609307587,14.125,53.05,3.4975,0,0
2010-11-15 21:00:00,0,0.609307587,14.175,56.725,3.48,0,0
2010-11-15 22:00:00,0,0.609307587,14.125,60.1,3.365,0,0
2010-11-15 23:00:00,0,0.609307587,12.725,62.8,1.8525,0,0
2010-11-16 00:00:00,0,0.381233523,13.1,68.025,2.0275,0.002,0
2010-11-16 01:00:00,0,0.381233523,13,66.75,1.4225,0,0
2010-11-16 02:00:00,0,0.381233523,9.9,76.825,1.11,0,0
2010-11-16 03:00:00,0,0.381233523,11.375,73.925,1,0,0
2010-11-16 04:00:00,0,0.381233523,12.1,76.325,2.6375,0,0
2010-11-16 05:00:00,48.56666667,0.381233523,11.75,82.4,1.6925,0,0
2010-11-16 06:00:00,258.6,0.381233523,11.925,84.7,2.2225,0,0
2010-11-16 07:00:00,464.6166667,0.381233523,13.025,71.25,3.475,0,0
2010-11-16 08:00:00,672.6666667,0.381233523,14.875,53.9,3.235,0,0
2010-11-16 09:00:00,833.45,0.381233523,16.075,50.525,3.72,0,0
2010-11-16 10:00:00,938.05,0.381233523,16.375,49.45,3.7025,0,0
2010-11-16 11:00:00,995.6666667,0.381233523,17.5,42.675,2.94,0,0
2010-11-16 12:00:00,1003.183333,0.381233523,18.225,40.375,3.91,0,0
2010-11-16 13:00:00,961.5666667,0.381233523,18.1,41.425,4.6475,0,0
2010-11-16 14:00:00,860.0333333,0.381233523,17.9,41.825,5.5725,0,0
2010-11-16 15:00:00,704.25,0.381233523,17.275,45.425,5.9075,0,0
2010-11-16 16:00:00,511.7,0.381233523,16.525,50.2,6.6725,0,0
2010-11-16 17:00:00,293.0333333,0.381233523,15.45,56.05,6.9875,0,0
2010-11-16 18:00:00,79.1,0.381233523,14.375,61.325,6.2775,0,0
2010-11-16 19:00:00,0,0.381233523,13.425,68.1,5.695,0,0
2010-11-16 20:00:00,0,0.381233523,13.1,70.3,4.845,0,0
2010-11-16 21:00:00,0,0.381233523,13.15,72.225,5.065,0,0
2010-11-16 22:00:00,0,0.381233523,13.1,68.525,5.7125,0,0
2010-11-16 23:00:00,0,0.381233523,12.075,60.55,5.795,0,0
2010-11-17 00:00:00,0,0.777084741,10.725,64.475,3.985,0.0007,0
2010-11-17 01:00:00,0,0.777084741,9.85,67.525,2.9675,0,0
2010-11-17 02:00:00,0.033333333,0.777084741,9.45,69.725,2.9075,0,0
2010-11-17 03:00:00,0,0.777084741,8.675,72.85,2.1875,0,0
2010-11-17 04:00:00,0.2,0.777084741,8.275,75.15,2.0725,0,0
2010-11-17 05:00:00,51.71666667,0.777084741,8.425,74.5,2.0625,0,0
2010-11-17 06:00:00,215.7333333,0.777084741,9.6,68.675,2.15,0,0
2010-11-17 07:00:00,452.2833333,0.777084741,11.05,60.525,1.68,0,0
2010-11-17 08:00:00,453.7166667,0.777084741,14.375,47.475,2.5475,0,0
2010-11-17 09:00:00,370.6166667,0.777084741,16.75,39.9,2.415,0,0
2010-11-17 10:00:00,418.0333333,0.777084741,18.7,34.425,1.79,0,0
2010-11-17 11:00:00,468.4,0.777084741,20.2,31.25,2.2525,0,0
2010-11-17 12:00:00,647.25,0.777084741,21.725,28.125,2.25,0,0
2010-11-17 13:00:00,632.1,0.777084741,23.1,26.075,2.94,0,0
2010-11-17 14:00:00,579.65,0.777084741,23.3,31.625,4.2925,0,0
2010-11-17 15:00:00,651.0666667,0.777084741,22.65,37.1,5.615,0,0
2010-11-17 16:00:00,460.05,0.777084741,21.125,43.75,6.3375,0,0
2010-11-17 17:00:00,262.4166667,0.777084741,19.375,52.15,6.2825,0,0
2010-11-17 18:00:00,42.05,0.777084741,17.325,62.3,6.08,0,0
2010-11-17 19:00:00,0.166666667,0.777084741,16.325,70.5,5.5175,0,0
2010-11-17 20:00:00,0,0.777084741,16.025,72.475,5.175,0,0
2010-11-17 21:00:00,0,0.777084741,16.05,70.25,4.9525,0,0
2010-11-17 22:00:00,0,0.777084741,16.025,67,4.155,0,0
2010-11-17 23:00:00,0,0.777084741,15.625,62.375,3.6175,0,0
2010-11-18 00:00:00,0,0.380817989,14.825,64.675,2.58,0,0
2010-11-18 01:00:00,0,0.380817989,13.875,67.55,1.7675,0,0
2010-11-18 02:00:00,0,0.380817989,13.1,70.8,1.09,0,0
2010-11-18 03:00:00,0,0.380817989,12.675,70.725,1.2725,0,0
2010-11-18 04:00:00,0.183333333,0.380817989,12.55,69.975,1.5075,0,0
2010-11-18 05:00:00,42.05,0.380817989,12.575,70,1.3925,0,0
2010-11-18 06:00:00,231.8333333,0.380817989,13.1,76.1,1,0,0
2010-11-18 07:00:00,474.3666667,0.380817989,14.25,75.575,2.485,0,0
2010-11-18 08:00:00,669.3666667,0.380817989,15.475,76.05,4.3325,0,0
2010-11-18 09:00:00,831.8333333,0.380817989,16.525,70.5,3.155,0,0
2010-11-18 10:00:00,947.95,0.380817989,16.7,67.775,4.3425,0,0
2010-11-18 11:00:00,1006.216667,0.380817989,16.375,68.875,4.6,0,0
2010-11-18 12:00:00,1007.85,0.380817989,16.65,67.275,5.3875,0,0
2010-11-18 13:00:00,978.35,0.380817989,16.8,65.2,6.3975,0,0
2010-11-18 14:00:00,876.5166667,0.380817989,17.225,64.35,7.745,0,0
2010-11-18 15:00:00,707.7666667,0.380817989,17.4,64.6,7.39,0,0
2010-11-18 16:00:00,517.9166667,0.380817989,16.975,66.65,6.3275,0,0
2010-11-18 17:00:00,301.15,0.380817989,17.025,67.925,5.285,0,0
2010-11-18 18:00:00,81.98333333,0.380817989,16.725,69.15,3.7225,0,0
2010-11-18 19:00:00,0.05,0.380817989,16.275,73.725,3.6475,0,0
2010-11-18 20:00:00,0,0.380817989,16.45,73.525,3.6325,0,0
2010-11-18 21:00:00,0,0.380817989,16.775,64.35,3.0625,0,0
2010-11-18 22:00:00,0,0.380817989,16.8,58.975,3.3425,0,0
2010-11-18 23:00:00,0,0.380817989,16.075,64.05,4.255,0,0
2010-11-19 00:00:00,0,0.434283446,15.625,65.525,3.865,0,0
2010-11-19 01:00:00,0,0.434283446,15.1,63.325,3.4,0,0
2010-11-19 02:00:00,0,0.434283446,14.475,64.625,1.8975,0,0
2010-11-19 03:00:00,0,0.434283446,13.275,68.775,2.1175,0,0
2010-11-19 04:00:00,0.133333333,0.434283446,12.625,72.475,2.305,0,0
2010-11-19 05:00:00,57.7,0.434283446,13.35,69.125,2.685,0,0
2010-11-19 06:00:00,250.3333333,0.434283446,13.675,68.15,3.2325,0,0
2010-11-19 07:00:00,454.4833333,0.434283446,14.375,66.1,3.66,0,0
2010-11-19 08:00:00,649.4333333,0.434283446,15.35,63.85,2.605,0,0
2010-11-19 09:00:00,799.8666667,0.434283446,18.1,55.525,2.1475,0,0
2010-11-19 10:00:00,915.85,0.434283446,19.575,50.75,2.1275,0,0
2010-11-19 11:00:00,973.7,0.434283446,20.35,48.4,1.165,0,0
2010-11-19 12:00:00,986.1833333,0.434283446,22.3,43.375,2.0375,0,0
2010-11-19 13:00:00,946.2666667,0.434283446,22.625,43.25,2.87,0,0
2010-11-19 14:00:00,858.8833333,0.434283446,21.65,51.8,5.0625,0,0
2010-11-19 15:00:00,699.5333333,0.434283446,19.125,65.55,6.005,0,0
2010-11-19 16:00:00,480.7666667,0.434283446,17.825,73.775,6.175,0,0
2010-11-19 17:00:00,265.25,0.434283446,16.725,82.025,6.1875,0,0
2010-11-19 18:00:00,78.81666667,0.434283446,16.5,79.875,5.735,0,0
2010-11-19 19:00:00,0.183333333,0.434283446,15.625,83.1,4.55,0,0
2010-11-19 20:00:00,0,0.434283446,14.925,85.95,4.34,0,0
2010-11-19 21:00:00,0,0.434283446,14.95,85.025,4.805,0,0
2010-11-19 22:00:00,0,0.434283446,14.775,83.3,5.0125,0,0
2010-11-19 23:00:00,0,0.434283446,14.65,81.925,4.9025,0,0
2010-11-20 00:00:00,0,0.453006382,14.625,78.575,4.7825,0,0
2010-11-20 01:00:00,0,0.453006382,14.45,76.325,4.6675,0,0
2010-11-20 02:00:00,0,0.453006382,14.425,76.5,4.1425,0,0
2010-11-20 03:00:00,0,0.453006382,14.25,76.825,3.8875,0,0
2010-11-20 04:00:00,0.066666667,0.453006382,14.225,75.275,4.1475,0,0
2010-11-20 05:00:00,52.55,0.453006382,14.225,70.625,3.42,0,0
2010-11-20 06:00:00,242.9833333,0.453006382,14.45,66.6,4.3575,0,0
2010-11-20 07:00:00,447.0666667,0.453006382,14.425,69.85,5.1425,0,0
2010-11-20 08:00:00,620.7,0.453006382,15.05,67.125,4.97,0,0
2010-11-20 09:00:00,729.75,0.453006382,15.85,62.3,5.93,0,0
2010-11-20 10:00:00,902.6666667,0.453006382,16.625,57.625,5.17,0,0
2010-11-20 11:00:00,942.1333333,0.453006382,16.625,57.1,4.8175,0,0
2010-11-20 12:00:00,965.2166667,0.453006382,17.175,51.35,5.525,0,0
2010-11-20 13:00:00,947.8166667,0.453006382,17.45,47.9,5.0075,0,0
2010-11-20 14:00:00,858.4166667,0.453006382,17.825,45.1,5.635,0,0
2010-11-20 15:00:00,705.5666667,0.453006382,16.775,51.5,6.1025,0,0
2010-11-20 16:00:00,512.1,0.453006382,16.7,52.725,6.045,0,0
2010-11-20 17:00:00,313,0.453006382,15.925,56.375,5.0125,0,0
2010-11-20 18:00:00,91.6,0.453006382,14.725,61.35,4.2875,0,0
2010-11-20 19:00:00,0.083333333,0.453006382,14.3,64.425,3.6425,0,0
2010-11-20 20:00:00,0,0.453006382,14.075,65.35,3.2125,0,0
2010-11-20 21:00:00,0,0.453006382,14.25,59.575,2.725,0,0
2010-11-20 22:00:00,0,0.453006382,14.25,57.75,2.8525,0,0
2010-11-20 23:00:00,0,0.453006382,14.125,60.125,2.67,0,0
2010-11-21 00:00:00,0,0.536085858,13.55,62.9,1.28,0,0
2010-11-21 01:00:00,0,0.536085858,12.275,68.425,1,0,0
2010-11-21 02:00:00,0,0.536085858,12.325,70.7,1,0,0
2010-11-21 03:00:00,0,0.536085858,12.775,73.375,1,0,0
2010-11-21 04:00:00,0.25,0.536085858,12.65,74.1,1.43,0,0
2010-11-21 05:00:00,47.31666667,0.536085858,13.2,68.05,2.4975,0,0
2010-11-21 06:00:00,223.65,0.536085858,13.9,65.15,3.63,0,0
2010-11-21 07:00:00,456.8833333,0.536085858,14.825,58.225,3.9725,0,0
2010-11-21 08:00:00,646.2666667,0.536085858,15.85,50.325,5.1925,0,0
2010-11-21 09:00:00,804.3666667,0.536085858,16.6,48.3,5.745,0,0
2010-11-21 10:00:00,912.1166667,0.536085858,17,49.125,6.6775,0,0
2010-11-21 11:00:00,967.65,0.536085858,19.225,37.525,6.7875,0,0
2010-11-21 12:00:00,1050.666667,0.536085858,18.725,45.65,6.8525,0,0
2010-11-21 13:00:00,952.85,0.536085858,15.25,67.375,8.06,0,0
2010-11-21 14:00:00,718.4666667,0.536085858,14.675,64.8,8.03,0,0
2010-11-21 15:00:00,533.8833333,0.536085858,14.7,65.05,7.865,0,0
2010-11-21 16:00:00,235.3,0.536085858,15.025,56.825,8.8825,0,0
2010-11-21 17:00:00,191.6666667,0.536085858,14.675,47.825,8.7825,0,0
2010-11-21 18:00:00,78.08333333,0.536085858,13.475,51.75,7.26,0,0
2010-11-21 19:00:00,0,0.536085858,12.625,55.35,6.77,0,0
2010-11-21 20:00:00,0,0.536085858,11.775,59.8,6.08,0,0
2010-11-21 21:00:00,0,0.536085858,10.525,67.975,6.1275,0,0
2010-11-21 22:00:00,0,0.536085858,9.375,75.875,5.09,0,0
2010-11-21 23:00:00,0,0.536085858,9.65,76.525,5.67,0,0
2010-11-22 00:00:00,0,0.492101064,8.925,75.975,3.7425,0,0
2010-11-22 01:00:00,0,0.492101064,9.975,66.375,6.085,0,0
2010-11-22 02:00:00,0,0.492101064,9.4,74.75,6.0225,0,0
2010-11-22 03:00:00,0,0.492101064,9.5,71.45,6.08,0,0
2010-11-22 04:00:00,0.25,0.492101064,9.25,69.175,6.1975,0,0
2010-11-22 05:00:00,57.96666667,0.492101064,9.85,60.65,6.8275,0,0
2010-11-22 06:00:00,272.65,0.492101064,9.725,68.85,6.7675,0,0
2010-11-22 07:00:00,470.1666667,0.492101064,10.525,70.275,7.51,0,0
2010-11-22 08:00:00,650.3666667,0.492101064,11.7,67.075,7.4975,0,0
2010-11-22 09:00:00,799.2,0.492101064,12.375,62.25,8.9875,0,0
2010-11-22 10:00:00,902.6166667,0.492101064,13.075,59.425,8.555,0,0
2010-11-22 11:00:00,957.9333333,0.492101064,13.95,53.375,9.785,0,0
2010-11-22 12:00:00,973.7,0.492101064,13.25,57.525,8.7225,0,0
2010-11-22 13:00:00,951.8166667,0.492101064,14.35,49.25,9.4725,0,0
2010-11-22 14:00:00,797.4333333,0.492101064,14.125,51.35,9.2975,0,0
2010-11-22 15:00:00,559.0666667,0.492101064,14.175,48.75,8.9875,0,0
2010-11-22 16:00:00,522.0333333,0.492101064,14.1,48,9.2375,0,0
2010-11-22 17:00:00,191.7333333,0.492101064,13.325,51.975,8.5625,0,0
2010-11-22 18:00:00,25.5,0.492101064,11.925,60.45,7.56,0,0
2010-11-22 19:00:00,0,0.492101064,10.725,70.075,6.005,0,0
2010-11-22 20:00:00,0,0.492101064,10.775,62.3,4.965,0,0
2010-11-22 21:00:00,0,0.492101064,10.175,58.975,4.0225,0,0
2010-11-22 22:00:00,0,0.492101064,9.825,68.175,3.2475,0,0
2010-11-22 23:00:00,0,0.492101064,9.625,69.875,3.265,0,0
2010-11-23 00:00:00,0,1,10.125,72.15,3.8925,0,0
2010-11-23 01:00:00,0,1,9.975,73.75,3.095,0,0
2010-11-23 02:00:00,0,1,9.85,74.35,3.1025,0,0
2010-11-23 03:00:00,0,1,10.075,70.95,3.5125,0,0
2010-11-23 04:00:00,0.033333333,1,8.35,75.325,1.4575,0,0
2010-11-23 05:00:00,33,1,8.5,78.675,1,0,0
2010-11-23 06:00:00,51.26666667,1,11.075,69.975,1.0125,0,0
2010-11-23 07:00:00,82.86666667,1,13.675,57.35,2.27,0,0
2010-11-23 08:00:00,130.75,1,15.575,48.725,5.43,0,0
2010-11-23 09:00:00,122.6666667,1,15.525,51.225,5.525,0,0
2010-11-23 10:00:00,194.0333333,1,15.95,50.95,5.69,0,0
2010-11-23 11:00:00,109.65,1,15.975,52.325,5.7375,0,0
2010-11-23 12:00:00,238.95,1,16.35,52.125,6.02,0,0
2010-11-23 13:00:00,218.3333333,1,16.175,53.85,6.2025,0,0
2010-11-23 14:00:00,97.46666667,1,16.75,51.6,6.29,0,0
2010-11-23 15:00:00,85.93333333,1,16.525,53.825,6.405,0,0
2010-11-23 16:00:00,60.13333333,1,16.025,58.325,5.975,0,0
2010-11-23 17:00:00,22.81666667,1,15.175,64.975,6.2025,0,0
2010-11-23 18:00:00,10.96666667,1,14.05,72.375,5.4525,0,0
2010-11-23 19:00:00,0.45,1,13.1,78.425,3.6975,0,0
2010-11-23 20:00:00,0.483333333,1,12.9,81.45,3.3475,0,0
2010-11-23 21:00:00,1.016666667,1,13.075,80.5,3.4875,0,0
2010-11-23 22:00:00,0.65,1,13.025,79.5,3.86,0,0
2010-11-23 23:00:00,0,1,12.55,76.7,3.29,0,0
2010-11-24 00:00:00,0.116666667,0.830672662,11.35,79.875,2.595,0,0
2010-11-24 01:00:00,0.083333333,0.830672662,11.875,76.55,3.785,0,0
2010-11-24 02:00:00,0,0.830672662,11.525,77.7,2.91,0,0
2010-11-24 03:00:00,0,0.830672662,11.2,79.05,3.0425,0,0
2010-11-24 04:00:00,0,0.830672662,11.075,79.55,3.3975,0,0
2010-11-24 05:00:00,12.95,0.830672662,10.775,80.975,2.575,0,0
2010-11-24 06:00:00,57.3,0.830672662,10.825,79.925,1.9475,0,0
2010-11-24 07:00:00,210.0333333,0.830672662,12.45,72.7,1.3275,0,0
2010-11-24 08:00:00,337.5833333,0.830672662,14.075,66.05,2.2575,0,0
2010-11-24 09:00:00,448.9833333,0.830672662,15.4,61.375,3.1175,0,0
2010-11-24 10:00:00,394.1833333,0.830672662,17.725,53.3,2.165,0,0
2010-11-24 11:00:00,431.75,0.830672662,20.125,46.075,1.7375,0,0
2010-11-24 12:00:00,610.5666667,0.830672662,21.8,40.25,1.77,0,0
2010-11-24 13:00:00,486.7833333,0.830672662,22.75,39.7,3.5925,0,0
2010-11-24 14:00:00,718.9666667,0.830672662,21.725,44.325,4.7725,0,0
2010-11-24 15:00:00,635.5333333,0.830672662,20.725,46.6,5.995,0,0
2010-11-24 16:00:00,497.6666667,0.830672662,19.775,48.575,7.185,0,0
2010-11-24 17:00:00,309.7666667,0.830672662,18.8,55.675,6.78,0,0
2010-11-24 18:00:00,90.65,0.830672662,17.5,62.475,6.3075,0,0
2010-11-24 19:00:00,0.5,0.830672662,16.1,71.55,5.25,0,0
2010-11-24 20:00:00,0,0.830672662,15.575,79,4.3775,0,0
2010-11-24 21:00:00,0,0.830672662,15.45,81.375,3.5325,0,0
2010-11-24 22:00:00,0,0.830672662,15.7,79.65,2.16,0,0
2010-11-24 23:00:00,0,0.830672662,15.7,72.725,2.355,0,0
2010-11-25 00:00:00,0,0.568963645,15.725,64.225,2.33,0,0
2010-11-25 01:00:00,0,0.568963645,16.075,57.3,2.7575,0,0
2010-11-25 02:00:00,0,0.568963645,15.15,62.175,3.63,0,0
